"id","profile_url","first_name","last_name","gender","birth_date","education","picture","party","election_list","list_won","top_id","agw_id","education_category"
1562,"https://www.abgeordnetenwatch.de/profile/klaus-mindrup/archive/216721","Klaus","Mindrup","male","1964-05-16","Freiberuflicher Gutachter und Entwickler (Dipl.-Biologe)","http://www.bundestag.de/blueprint/servlet/image/241870/Hochformat__2x3/177/265/eb24e30925565b05611664092d1c60a5/oO/mindrup_klaus_gross.jpg","SPD","Landesliste Berlin","false",NULL,"1d334009-d2fd-4912-a7ff-6c2029205fbf",NULL
1563,"https://www.abgeordnetenwatch.de/profile/dr-jan-marco-luczak-0","Jan-Marco","Luczak","male","1975-10-02","Rechtsanwalt","http://www.bundestag.de/blueprint/servlet/image/241312/Hochformat__2x3/177/265/b5a672e79a8ef1d4ac66057b40476f45/jm/luczak_jan_marco_gross.jpg","CDU","Landesliste Berlin","true",NULL,"1d334009-d2fd-4912-a7ff-6c2029205fbf",NULL
1564,"https://www.abgeordnetenwatch.de/profile/dr-fritz-felgentreu-0","Fritz","Felgentreu","male","1968-09-01","Klassischer Philologe","http://www.bundestag.de/blueprint/servlet/image/241888/Hochformat__2x3/177/265/62d247bedaea1638f1b492ed6d676abb/nJ/felgentreu_fritz_gross.jpg","SPD","Landesliste Berlin","true",NULL,"1d334009-d2fd-4912-a7ff-6c2029205fbf","Sprachwissenschaftlicher/Kommunikationswissenschaftlicher Hintergrund"
1565,"https://www.abgeordnetenwatch.de/profile/elfi-scho-antwerpes/archive/216750","Elfi","Scho-Antwerpes","female","1952-09-19","Diplom-Ingenieurin","http://www.bundestag.de/blueprint/servlet/image/241944/Hochformat__2x3/177/265/111254bcb60d72fee02f7050d77c33e7/VS/scho_antwerpes_elfi_gross.jpg","SPD","Landesliste Nordrhein-Westfalen","false",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1566,"https://www.abgeordnetenwatch.de/profile/christina-schwarzer-0","Christina","Schwarzer","female","1976-09-12","Property Manager","http://www.bundestag.de/blueprint/servlet/image/242010/Hochformat__2x3/177/265/7e33ff8cc653d848e732f1c8b78be8c8/wd/schwarzer_christina_gross.jpg","CDU","Landesliste Berlin","false",NULL,"1d334009-d2fd-4912-a7ff-6c2029205fbf","Management Tätigkeiten"
1567,"https://www.abgeordnetenwatch.de/profile/dr-martin-patzold-0","Martin","Pätzold","male","1984-09-06","Diplom-Kaufmann","http://www.bundestag.de/blueprint/servlet/image/241460/Hochformat__2x3/177/265/da39b67584f44715c8277b82efb1ee7f/ZZ/paetzold_martin_gross.jpg","CDU","Landesliste Berlin","false",NULL,"1d334009-d2fd-4912-a7ff-6c2029205fbf",NULL
1568,"https://www.abgeordnetenwatch.de/profile/ozcan-mutlu/archive/215087","Özcan","Mutlu","male","1968-01-10","Diplom-Ingenieur","http://www.bundestag.de/blueprint/servlet/image/242024/Hochformat__2x3/177/265/133b6d921e93b5ad3200edf3b8400f2e/EZ/mutlu_oezcan_gross.jpg","DIE GRÜNEN","Landesliste Berlin","false",NULL,"1d334009-d2fd-4912-a7ff-6c2029205fbf",NULL
1569,"https://www.abgeordnetenwatch.de/profile/norbert-mueller-0","Norbert","Müller","male","1986-02-10","Student / Mitarbeiter einer Europaabgeordneten","http://www.bundestag.de/blueprint/servlet/image/339922/Hochformat__2x3/177/265/2eaced9ecf146a1c4b34b311785767fc/fo/mueller_norbert_gross.jpg","DIE LINKE","Landesliste Brandenburg","false",NULL,"b2733e48-368b-43f4-9f10-a2107e58828d",NULL
1570,"https://www.abgeordnetenwatch.de/profile/birgit-wollert","Birgit","Wöllert","female","1950-12-15","Diplomlehrerin","http://www.bundestag.de/blueprint/servlet/image/241810/Hochformat__2x3/177/265/e9c55fea2cf4f5a9c5f5d09b8091c6cd/OM/woellert_brigit_gross.jpg","DIE LINKE","Landesliste Brandenburg","false",NULL,"b2733e48-368b-43f4-9f10-a2107e58828d",NULL
1571,"https://www.abgeordnetenwatch.de/profile/sarah-ryglewski-0","Sarah","Ryglewski","female","1983-01-31","Diplom-Politologin","http://www.bundestag.de/blueprint/servlet/image/387854/Hochformat__2x3/177/265/1b35692c2420da848c9ad6a3a3a0ab0/VI/ryglewski_sarah_gross.jpg","SPD","Landesliste Bremen","false",NULL,"f86c37c2-c235-4808-b6e3-4cd06f403cb9",NULL
1572,"https://www.abgeordnetenwatch.de/profile/birgit-menz-0","Birgit","Menz","female","1962-05-16","Buchhändlerin","http://www.bundestag.de/blueprint/servlet/image/367166/Hochformat__2x3/177/265/dc31e138d40934d6d24c94150d06cf96/zi/menz_birgit_gross.jpg","DIE LINKE","Landesliste Bremen","false",NULL,"f86c37c2-c235-4808-b6e3-4cd06f403cb9",NULL
1573,"https://www.abgeordnetenwatch.de/profile/matthaus-strebl","Matthäus","Strebl","male","1952-03-01","Bankkaufmann","http://www.bundestag.de/blueprint/servlet/image/241574/Hochformat__2x3/177/265/b4238a7b3e3ee79a30f68600570e7abd/Uk/strebl_matthaeus_gross.jpg","CSU","Landesliste Bayern","false",NULL,"353fc716-0dfd-41e5-a1ed-43ce20d85aae",NULL
1574,"https://www.abgeordnetenwatch.de/profile/sylvia-jorrisen/archive/214721","Sylvia","Jörrißen","female","1967-11-29","Bankfachwirtin","http://www.bundestag.de/blueprint/servlet/image/241134/Hochformat__2x3/177/265/8412096b48ad9a1b84939faf33e0f1d3/Fy/joerrissen_sylvia_gross.jpg","CDU","Landesliste Nordrhein-Westfalen","false",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1575,"https://www.abgeordnetenwatch.de/profile/alexander-ulrich-0","Alexander","Ulrich","male","1971-02-11","Gewerkschaftssekretär","http://www.bundestag.de/blueprint/servlet/image/241728/Hochformat__2x3/177/265/a968ff334f504a22aea0c5dbbb7a6f3f/DV/ulrich_alexander_gross.jpg","DIE LINKE","Landesliste Rheinland-Pfalz","false",NULL,"c0b47b07-a59a-4b39-8fb5-6ac52bb8ee92",NULL
1576,"https://www.abgeordnetenwatch.de/profile/dr-konstantin-von-notz-0","Konstantin","von Notz","male","1971-01-21","Rechtsanwalt","http://www.bundestag.de/blueprint/servlet/image/241400/Hochformat__2x3/177/265/67481c2ecc0bf7a245552967e1c5a7a6/UJ/notz_konstantin_gross.jpg","DIE GRÜNEN","Landesliste Schleswig-Holstein","false",NULL,"8c02b35b-57eb-4d22-9ea8-daa6bae7c698",NULL
1577,"https://www.abgeordnetenwatch.de/profile/katharina-droge/archive/215116","Katharina","Dröge","female","1984-09-16","Volkswirtin","http://www.bundestag.de/blueprint/servlet/image/240874/Hochformat__2x3/177/265/1bba1903981b3858b2f456a135f4cd03/la/droege_katharina_gross.jpg","DIE GRÜNEN","Landesliste Nordrhein-Westfalen","false",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1578,"https://www.abgeordnetenwatch.de/profile/hans-christian-strobele","Hans-Christian","Ströbele","male","1939-06-07","Jurist","http://www.bundestag.de/blueprint/servlet/image/241608/Hochformat__2x3/177/265/f0955f1993f4e34403bddf464fe94046/nU/stroebele_hans_christian_gross.jpg","DIE GRÜNEN",NULL,"true",NULL,NULL,NULL
1579,"https://www.abgeordnetenwatch.de/profile/dr-petra-sitte-0","Petra","Sitte","female","1960-12-01","Diplom-Ökonom","http://www.bundestag.de/blueprint/servlet/image/241614/Hochformat__2x3/177/265/bbf84342c1f8babe09bd58f25e6d7e24/MC/sitte_petra_gross.jpg","DIE LINKE","Landesliste Sachsen-Anhalt","false",NULL,"de61bc0b-64ea-49a5-bf04-e4d4c8d06dc9",NULL
1580,"https://www.abgeordnetenwatch.de/profile/bernd-siebert","Bernd","Siebert","male","1949-10-17","Selbständiger Kaufmann","http://www.bundestag.de/blueprint/servlet/image/241602/Hochformat__2x3/177/265/b9dcbf82456263eb6e79685157fe3868/fm/siebert_bernd_gross.jpg","CDU","Landesliste Hessen","false",NULL,"c6197a70-52a4-46d4-9686-255cddb2caac",NULL
1581,"https://www.abgeordnetenwatch.de/profile/thomas-silberhorn/archive/214955","Thomas","Silberhorn","male","1968-11-12","Jurist","http://www.bundestag.de/blueprint/servlet/image/241624/Hochformat__2x3/177/265/19fb57923e29a25a11dfd0bff566c07c/SW/silberhorn_thomas_gross.jpg","CSU",NULL,"true",NULL,NULL,NULL
1582,"https://www.abgeordnetenwatch.de/profile/johannes-singhammer","Johannes","Singhammer","male","1953-05-09","Jurist","http://www.bundestag.de/blueprint/servlet/image/241654/Hochformat__2x3/177/265/fcf809e8c2b14169aaa1f6cede57fc2a/MP/singhammer_johannes_gross.jpg","CSU","Landesliste Bayern","true",NULL,"353fc716-0dfd-41e5-a1ed-43ce20d85aae",NULL
1583,"https://www.abgeordnetenwatch.de/profile/dr-rolf-mutzenich-0","Rolf","Mützenich","male","1959-06-25","Politikwissenschaftler","http://www.bundestag.de/blueprint/servlet/image/241380/Hochformat__2x3/177/265/8052dc6e3c083894339f8186858a0c2/FB/muetzenich_rolf_gross.jpg","SPD","Landesliste Nordrhein-Westfalen","true",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1584,"https://www.abgeordnetenwatch.de/profile/marlene-mortler/archive/214974","Marlene","Mortler","female","1955-10-16","Meisterin der Ländlichen Hauswirtschaft","http://www.bundestag.de/blueprint/servlet/image/241376/Hochformat__2x3/177/265/35ffdc7fae69c5d0ada44858dea7cf04/Mg/mortler_marlene_gross.jpg","CSU","Landesliste Bayern","true",NULL,"353fc716-0dfd-41e5-a1ed-43ce20d85aae",NULL
1585,"https://www.abgeordnetenwatch.de/profile/hilde-mattheis/archive/217053","Hilde","Mattheis","female","1954-10-06","Lehrerin","http://www.bundestag.de/blueprint/servlet/image/241392/Hochformat__2x3/177/265/d10c74e9b85af8c3c91636a368bdd749/Vd/mattheis_hilde_gross.jpg","SPD","Landesliste Baden-Württemberg","false",NULL,"f38edddc-7008-4dcd-8365-66a3edc0627d",NULL
1586,"https://www.abgeordnetenwatch.de/profile/nicole-maisch","Nicole","Maisch","female","1981-04-20","Politikwissenschaftlerin","http://www.bundestag.de/blueprint/servlet/image/241374/Hochformat__2x3/177/265/a1b151da06be4ac568fa2d7e171eaa0/aD/maisch_nicole_gross.jpg","DIE GRÜNEN","Landesliste Hessen","false",NULL,"c6197a70-52a4-46d4-9686-255cddb2caac",NULL
1587,"https://www.abgeordnetenwatch.de/profile/martina-renner/archive/215583","Martina","Renner","female","1967-03-11","Wissenschaftliche Mitarbeiterin","http://www.bundestag.de/blueprint/servlet/image/241506/Hochformat__2x3/177/265/3caafdddd4f95dd205b6523cdc727a4b/Zi/renner_martina_gross.jpg","DIE LINKE","Landesliste Thüringen","false",NULL,"71f8196b-d4ce-4624-879a-47e92523adef",NULL
1588,"https://www.abgeordnetenwatch.de/profile/dr-gesine-lotzsch-0","Gesine","Lötzsch","female","1961-08-07","Philologin","http://www.bundestag.de/blueprint/servlet/image/241316/Hochformat__2x3/177/265/e455bf3e4a5b0f2f35750f9b7ffa41ef/zo/loetzsch_gesine_gross.jpg","DIE LINKE","Landesliste Berlin","true",NULL,"1d334009-d2fd-4912-a7ff-6c2029205fbf","Sprachwissenschaftlicher/Kommunikationswissenschaftlicher Hintergrund"
1589,"https://www.abgeordnetenwatch.de/profile/mark-hauptmann/archive/214810","Mark","Hauptmann","male","1984-04-29","Politikwissenschaftler","http://www.bundestag.de/blueprint/servlet/image/241978/Hochformat__2x3/177/265/f82fe38eeb691ce1dd3ff0c61e2918d6/Ar/hauptmann_mark_gross.jpg","CDU","Landesliste Thüringen","true",NULL,"71f8196b-d4ce-4624-879a-47e92523adef",NULL
1590,"https://www.abgeordnetenwatch.de/profile/markus-kurth/archive/215170","Markus","Kurth","male","1966-04-14","Politologe","http://www.bundestag.de/blueprint/servlet/image/241262/Hochformat__2x3/177/265/79cc22b76dd220a3cb6ae55e55177070/Yx/kurth_markus_gross.jpg","DIE GRÜNEN","Landesliste Nordrhein-Westfalen","false",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1591,"https://www.abgeordnetenwatch.de/profile/peter-altmaier/archive/214909","Peter","Altmaier","male","1958-06-18","Jurist","http://www.bundestag.de/blueprint/servlet/image/240716/Hochformat__2x3/177/265/7909b02ec71367c712b4c9f74f0d47c6/Ss/altmaier_peter_gross.jpg","CDU","Landesliste Saarland","true",NULL,"a7b80e32-4f8d-4543-a18c-a6e28e4ca819",NULL
1592,"https://www.abgeordnetenwatch.de/profile/sylvia-kotting-uhl/archive/215323","Sylvia","Kotting-Uhl","female","1952-12-29","Dozentin","http://www.bundestag.de/blueprint/servlet/image/241222/Hochformat__2x3/177/265/907f2f15299fe732888179cffbd21c3c/wc/kotting_uhl_sylvia_gross.jpg","DIE GRÜNEN","Landesliste Baden-Württemberg","false",NULL,"f38edddc-7008-4dcd-8365-66a3edc0627d",NULL
1593,"https://www.abgeordnetenwatch.de/profile/bartholomaus-kalb","Bartholomäus","Kalb","male","1949-08-13","Industriekaufmann, Landwirt","http://www.bundestag.de/blueprint/servlet/image/241232/Hochformat__2x3/177/265/d5a4630a581ff57fb8cadc218f937c2f/lI/kalb_bartholomaeus_gross.jpg","CSU",NULL,"true",NULL,NULL,NULL
1594,"https://www.abgeordnetenwatch.de/profile/heike-hansel/archive/215687","Heike","Hänsel","female","1966-01-01","Diplom-Oecotrophologin","http://www.bundestag.de/blueprint/servlet/image/241068/Hochformat__2x3/177/265/5ccd0d1124c31d5b04b6bda0d7c04dcc/Dh/haensel_heike_gross.jpg","DIE LINKE","Landesliste Baden-Württemberg","false",NULL,"f38edddc-7008-4dcd-8365-66a3edc0627d",NULL
1595,"https://www.abgeordnetenwatch.de/profile/christian-hirte-0","Christian","Hirte","male","1976-05-23","Rechtsanwalt und Fachanwalt für Steuerrecht","http://www.bundestag.de/blueprint/servlet/image/241108/Hochformat__2x3/177/265/7183aeff4be6265d44f9509f94b5bd4e/gs/hirte_christian_gross.jpg","CDU","Landesliste Thüringen","true",NULL,"71f8196b-d4ce-4624-879a-47e92523adef",NULL
1596,"https://www.abgeordnetenwatch.de/profile/ulla-jelpke/archive/187231","Ulla","Jelpke","female","1951-06-09","Journalistin, Diplom-Soziologin, Volkswirtin","http://www.bundestag.de/blueprint/servlet/image/241132/Hochformat__2x3/177/265/80ce8e46fc239147d696f767dc4f1564/XO/jelpke_ulla_gross.jpg","DIE LINKE","Landesliste Nordrhein-Westfalen","false",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1597,"https://www.abgeordnetenwatch.de/profile/andreas-jung-0","Andreas","Jung","male","1975-05-13","Rechtsanwalt","http://www.bundestag.de/blueprint/servlet/image/241126/Hochformat__2x3/177/265/fdcfe046b5189e8f96d6bdc9e5e56694/zC/jung_andreas_gross.jpg","CDU",NULL,"true",NULL,NULL,NULL
1598,"https://www.abgeordnetenwatch.de/profile/hermann-grohe/archive/214655","Hermann","Gröhe","male","1961-02-25","Jurist","http://www.bundestag.de/blueprint/servlet/image/240996/Hochformat__2x3/177/265/258c1ea2d7e3706b63989d5263616956/IM/groehe_hermann_gross.jpg","CDU","Landesliste Nordrhein-Westfalen","true",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1599,"https://www.abgeordnetenwatch.de/profile/josef-goppel","Josef","Göppel","male","1950-08-16","Diplomforstingenieur (FH)","http://www.bundestag.de/blueprint/servlet/image/241006/Hochformat__2x3/177/265/2e7e63cba5e755fa569640a6114c5ad3/xx/goeppel_josef_gross.jpg","CSU",NULL,"true",NULL,NULL,NULL
1600,"https://www.abgeordnetenwatch.de/profile/hans-joachim-fuchtel/archive/214879","Hans-Joachim","Fuchtel","male","1952-02-13","Jurist","http://www.bundestag.de/blueprint/servlet/image/240926/Hochformat__2x3/177/265/5856458354603642c722e0e0626ecba5/Dg/fuchtel_hans_joachim_gross.jpg","CDU",NULL,"true",NULL,NULL,NULL
1601,"https://www.abgeordnetenwatch.de/profile/siegmund-ehrmann","Siegmund","Ehrmann","male","1952-01-24","Städtischer Leitender Verwaltungsdirektor a. D.","http://www.bundestag.de/blueprint/servlet/image/240898/Hochformat__2x3/177/265/b3cd4107bd57c9bcb6949abda3c3af66/YX/ehrmann_siegmund_gross.jpg","SPD","Landesliste Nordrhein-Westfalen","true",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1602,"https://www.abgeordnetenwatch.de/profile/gernot-erler","Gernot","Erler","male","1944-05-03","Verlagsleiter","http://www.bundestag.de/blueprint/servlet/image/240904/Hochformat__2x3/177/265/d94a33a244ddff9046f0aa9dad680840/Ig/erler_gernot_gross.jpg","SPD","Landesliste Baden-Württemberg","false",NULL,"f38edddc-7008-4dcd-8365-66a3edc0627d",NULL
1603,"https://www.abgeordnetenwatch.de/profile/soren-bartol/archive/216875","Sören","Bartol","male","1974-09-04","Diplom-Politologe","http://www.bundestag.de/blueprint/servlet/image/240832/Hochformat__2x3/177/265/b4c3c0324e302b24f95d286d50a8e1e0/Ow/bartol_soeren_gross.jpg","SPD","Landesliste Hessen","true",NULL,"c6197a70-52a4-46d4-9686-255cddb2caac",NULL
1604,"https://www.abgeordnetenwatch.de/profile/katrin-goring-eckardt/archive/215231","Katrin","Göring-Eckardt","female","1966-05-03","Politikerin","http://www.bundestag.de/blueprint/servlet/image/240966/Hochformat__2x3/177/265/50e4212568b47450db3d31ab18fd1531/JL/goering_eckardt_katrin_gross.jpg","DIE GRÜNEN","Landesliste Thüringen","false",NULL,"71f8196b-d4ce-4624-879a-47e92523adef","Politisches Amt / Minister*in"
1605,"https://www.abgeordnetenwatch.de/profile/jurgen-klimke","Jürgen","Klimke","male","1948-07-02","Journalist","http://www.bundestag.de/blueprint/servlet/image/241196/Hochformat__2x3/177/265/6a57df83d4e40fd52b5808662acd51b8/Tl/klimke_juergen_gross.jpg","CDU","Landesliste Hamburg","false",NULL,"2b78e287-b0bd-4432-bf1a-66c44d3a685c",NULL
1606,"https://www.abgeordnetenwatch.de/profile/cornelia-mohring-0","Cornelia","Möhring","female","1960-01-09","Diplom-Sozialökonomin","http://www.bundestag.de/blueprint/servlet/image/241372/Hochformat__2x3/177/265/df2da81d940ef11108454a19b865ce1d/Iq/moehring_cornelia_gross.jpg","DIE LINKE","Landesliste Schleswig-Holstein","false",NULL,"8c02b35b-57eb-4d22-9ea8-daa6bae7c698",NULL
1607,"https://www.abgeordnetenwatch.de/profile/sabine-zimmermann/archive/215549","Sabine","Zimmermann","female","1960-12-30","Baustofftechnologin","http://www.bundestag.de/blueprint/servlet/image/241822/Hochformat__2x3/177/265/f96aa808f0473a00712d632ee2b92691/Cv/zimmermann_sabine_gross.jpg","DIE LINKE","Landesliste Sachsen","false",NULL,"99a00e64-de99-4e61-ab6b-67df71d8b34e","Handwerkschaftliche Berufe"
1608,"https://www.abgeordnetenwatch.de/profile/manfred-zollmer","Manfred","Zöllmer","male","1950-08-29","Stellvertretender Schulleiter, MdB","http://www.bundestag.de/blueprint/servlet/image/241826/Hochformat__2x3/177/265/b221312a72586e01563abc5b2cb1164f/Ji/zoellmer_manfred_helmut_gross.jpg","SPD","Landesliste Nordrhein-Westfalen","true",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1609,"https://www.abgeordnetenwatch.de/profile/susanne-mittag/archive/216649","Susanne","Mittag","female","1958-07-25","Polizeibeamtin","http://www.bundestag.de/blueprint/servlet/image/241352/Hochformat__2x3/177/265/7961537b8479bdb5f24a41f4d25b807d/kn/mittag_susanne_gross.jpg","SPD","Landesliste Niedersachsen","false",NULL,"a1d9719d-00bb-4b14-a813-41d3e6a939c7",NULL
1610,"https://www.abgeordnetenwatch.de/profile/dennis-rohde-0","Dennis","Rohde","male","1986-06-24","Jurist","http://www.bundestag.de/blueprint/servlet/image/241862/Hochformat__2x3/177/265/5da6bb33dbd6edbf17cf6c72ba96c759/Nk/rohde_dennis_gross.jpg","SPD","Landesliste Niedersachsen","true",NULL,"a1d9719d-00bb-4b14-a813-41d3e6a939c7",NULL
1611,"https://www.abgeordnetenwatch.de/profile/christian-haase-0","Christian","Haase","male","1966-05-06","Diplomverwaltungswirt (FH) und Bürgermeister","http://www.bundestag.de/blueprint/servlet/image/241048/Hochformat__2x3/177/265/9a5a9e3a3474dccf5f128aa54b179c2/dJ/haase_christian_gross.jpg","CDU",NULL,"true",NULL,NULL,NULL
1612,"https://www.abgeordnetenwatch.de/profile/martina-stamm-fibich/archive/216980","Martina","Stamm-Fibich","female","1965-04-23","Marketing- und Kommunikationsmanagerin, Betriebsrätin","http://www.bundestag.de/blueprint/servlet/image/241678/Hochformat__2x3/177/265/f93e47fcbd6ca28390e6990f5bdb4256/ys/stamm-fibich_martina_gross.jpg","SPD","Landesliste Bayern","false",NULL,"353fc716-0dfd-41e5-a1ed-43ce20d85aae",NULL
1613,"https://www.abgeordnetenwatch.de/profile/brigitte-zypries","Brigitte","Zypries","female","1953-11-16","Juristin","http://www.bundestag.de/blueprint/servlet/image/241818/Hochformat__2x3/177/265/186359942d153371a76c7674934eac7e/XH/zypries_brigitte_gross.jpg","SPD","Landesliste Hessen","true",NULL,"c6197a70-52a4-46d4-9686-255cddb2caac",NULL
1614,"https://www.abgeordnetenwatch.de/profile/katja-dorner/archive/215118","Katja","Dörner","female","1976-02-18","Studium der Politikwissenschaften, des Öffentlichen Rechts und der Literaturwissenschaften (M.A.)","http://www.bundestag.de/blueprint/servlet/image/240878/Hochformat__2x3/177/265/a270f2877be66fd52591e0e1ff591def/iV/doerner_katja_gross.jpg","DIE GRÜNEN","Landesliste Nordrhein-Westfalen","false",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1615,"https://www.abgeordnetenwatch.de/profile/dagmar-wohrl","Dagmar","Wöhrl","female","1954-05-05","Rechtsanwältin, Unternehmerin","http://www.bundestag.de/blueprint/servlet/image/241756/Hochformat__2x3/177/265/23b74bf4f2159012cfdfb9305d7d05c6/Gv/woehrl_dagmar_gross.jpg","CSU","Landesliste Bayern","true",NULL,"353fc716-0dfd-41e5-a1ed-43ce20d85aae",NULL
1616,"https://www.abgeordnetenwatch.de/profile/waltraud-wolff","Waltraud","Wolff","female","1956-03-15","Sonderschullehrerin","http://www.bundestag.de/blueprint/servlet/image/241774/Hochformat__2x3/177/265/d042d0985cc822777e57b56d6c98ba60/eZ/wolff_waltraud_gross.jpg","SPD","Landesliste Sachsen-Anhalt","false",NULL,"de61bc0b-64ea-49a5-bf04-e4d4c8d06dc9",NULL
1617,"https://www.abgeordnetenwatch.de/profile/jorn-wunderlich/archive/215545","Jörn","Wunderlich","male","1960-01-16","Volljurist, Richter am Amtsgericht a. D.","http://www.bundestag.de/blueprint/servlet/image/241802/Hochformat__2x3/177/265/ddcce3372599bc53729b96e7f0770352/fR/wunderlich_joern_gross.jpg","DIE LINKE","Landesliste Sachsen","false",NULL,"99a00e64-de99-4e61-ab6b-67df71d8b34e",NULL
1618,"https://www.abgeordnetenwatch.de/profile/andrea-wicklein","Andrea","Wicklein","female","1958-03-06","Diplomökonomin, Angestellte","http://www.bundestag.de/blueprint/servlet/image/241772/Hochformat__2x3/177/265/a168508f6a08c297ad93054b10c1bf3a/eK/wicklein_andrea_gross.jpg","SPD","Landesliste Brandenburg","false",NULL,"b2733e48-368b-43f4-9f10-a2107e58828d",NULL
1619,"https://www.abgeordnetenwatch.de/profile/andrea-lindholz-0","Andrea","Lindholz","female","1970-09-25","Rechtsanwältin","http://www.bundestag.de/blueprint/servlet/image/241302/Hochformat__2x3/177/265/1af4b4ed1e0018202eae0e244a198be6/nt/lindholz_andrea_gross.jpg","CSU","Landesliste Bayern","true",NULL,"353fc716-0dfd-41e5-a1ed-43ce20d85aae",NULL
1620,"https://www.abgeordnetenwatch.de/profile/klaus-peter-willsch/archive/214780","Klaus-Peter","Willsch","male","1961-02-28","Diplom-Volkswirt","http://www.bundestag.de/blueprint/servlet/image/241778/Hochformat__2x3/177/265/3cbc9c7fe8b7f81340b1fe306c0bf2f6/js/willsch_klaus_peter_gross.jpg","CDU","Landesliste Hessen","true",NULL,"c6197a70-52a4-46d4-9686-255cddb2caac",NULL
1621,"https://www.abgeordnetenwatch.de/profile/elisabeth-winkelmeier-becker/archive/214636","Elisabeth","Winkelmeier-Becker","female","1962-09-15","Richterin am Amtsgericht a. D.","http://www.bundestag.de/blueprint/servlet/image/241770/Hochformat__2x3/177/265/baa8c7273de9031952efa1a92be86f1/Ug/winkelmeier_becker_elisabeth_gross.jpg","CDU","Landesliste Nordrhein-Westfalen","true",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1622,"https://www.abgeordnetenwatch.de/profile/jutta-krellmann/archive/215407","Jutta","Krellmann","female","1956-01-07","Gewerkschaftssekretärin","http://www.bundestag.de/blueprint/servlet/image/241182/Hochformat__2x3/177/265/3189b3c88f35236addc765ba0832fdff/ha/krellmann_jutta_gross.jpg","DIE LINKE","Landesliste Niedersachsen","false",NULL,"a1d9719d-00bb-4b14-a813-41d3e6a939c7",NULL
1623,"https://www.abgeordnetenwatch.de/profile/peter-weis/archive/214884","Peter","Weiß","male","1956-03-12","Referatsleiter, Geschäftsführer","http://www.bundestag.de/blueprint/servlet/image/241752/Hochformat__2x3/177/265/e43c4429dab3e829a22b9b93d0ba4f5a/an/weiss_peter_gross.jpg","CDU",NULL,"true",NULL,NULL,NULL
1624,"https://www.abgeordnetenwatch.de/profile/thomas-hitschler/archive/216937","Thomas","Hitschler","male","1982-06-22","Politikwissenschaftler","http://www.bundestag.de/blueprint/servlet/image/241110/Hochformat__2x3/177/265/7b50f19534028a317b00b2bf8b894c82/Wj/hitschler_thomas_gross.jpg","SPD","Landesliste Rheinland-Pfalz","false",NULL,"c0b47b07-a59a-4b39-8fb5-6ac52bb8ee92",NULL
1625,"https://www.abgeordnetenwatch.de/profile/ingo-wellenreuther/archive/214863","Ingo","Wellenreuther","male","1959-12-16","Jurist","http://www.bundestag.de/blueprint/servlet/image/241798/Hochformat__2x3/177/265/78533b74686861ce80d7cc86ac9a7e09/yc/wellenreuther_ingo_gross.jpg","CDU","Landesliste Baden-Württemberg","true",NULL,"f38edddc-7008-4dcd-8365-66a3edc0627d",NULL
1626,"https://www.abgeordnetenwatch.de/profile/karl-georg-wellmann","Karl-Georg","Wellmann","male","1952-11-18","Rechtsanwalt und Notar","http://www.bundestag.de/blueprint/servlet/image/241806/Hochformat__2x3/177/265/6ed07c4a7fa803748a6424df4a9ebef/PP/wellmann_karl_georg_gross.jpg","CDU","Landesliste Berlin","true",NULL,"1d334009-d2fd-4912-a7ff-6c2029205fbf",NULL
1627,"https://www.abgeordnetenwatch.de/profile/kai-wegner/archive/214601","Kai","Wegner","male","1972-09-15","Versicherungskaufmann","http://www.bundestag.de/blueprint/servlet/image/241766/Hochformat__2x3/177/265/710172e9ecbab0896d8f34d0b991c42f/Ca/wegner_kai_gross.jpg","CDU","Landesliste Berlin","true",NULL,"1d334009-d2fd-4912-a7ff-6c2029205fbf",NULL
1628,"https://www.abgeordnetenwatch.de/profile/harald-weinberg/archive/215638","Harald","Weinberg","male","1957-02-13","Bildungsberater","http://www.bundestag.de/blueprint/servlet/image/241784/Hochformat__2x3/177/265/d6b0d7122c93adffc52d2b0daa5cebda/ev/weinberg_harald_gross.jpg","DIE LINKE","Landesliste Bayern","false",NULL,"353fc716-0dfd-41e5-a1ed-43ce20d85aae","Medien- und Organisationsberatung"
